token	year	seq
to	1829	576
free	1829	577
governments	1829	578
in	1829	579
time	1829	580
of	1829	581
peace	1829	582
i	1829	583
shall	1829	584
not	1829	585
seek	1829	586
to	1829	587
enlarge	1829	588
our	1829	589
present	1829	590
establishment	1829	591
nor	1829	592
disregard	1829	593
that	1829	594
salutary	1829	595
lesson	1829	596
of	1829	597
political	1829	598
experience	1829	599
which	1829	600
teaches	1829	601
that	1829	602
the	1829	603
military	1829	604
should	1829	605
be	1829	606
held	1829	607
subordinate	1829	608
to	1829	609
the	1829	610
civil	1829	611
power	1829	612
the	1829	613
gradual	1829	614
increase	1829	615
of	1829	616
our	1829	617
navy	1829	618
whose	1829	619
flag	1829	620
has	1829	621
displayed	1829	622
in	1829	623
distant	1829	624
climes	1829	625
our	1829	626
skill	1829	627
in	1829	628
navigation	1829	629
and	1829	630
our	1829	631
fame	1829	632
in	1829	633
arms	1829	634
the	1829	635
preservation	1829	636
of	1829	637
our	1829	638
forts	1829	639
arsenals	1829	640
and	1829	641
dockyards	1829	642
and	1829	643
the	1829	644
introduction	1829	645
of	1829	646
progressive	1829	647
improvements	1829	648
in	1829	649
the	1829	650
discipline	1829	651
and	1829	652
science	1829	653
of	1829	654
both	1829	655
branches	1829	656
of	1829	657
our	1829	658
military	1829	659
service	1829	660
are	1829	661
so	1829	662
plainly	1829	663
prescribed	1829	664
by	1829	665
prudence	1829	666
that	1829	667
i	1829	668
should	1829	669
be	1829	670
excused	1829	671
for	1829	672
omitting	1829	673
their	1829	674
mention	1829	675
sooner	1829	676
than	1829	677
for	1829	678
enlarging	1829	679
on	1829	680
their	1829	681
importance	1829	682
but	1829	683
the	1829	684
bulwark	1829	685
of	1829	686
our	1829	687
defense	1829	688
is	1829	689
the	1829	690
national	1829	691
militia	1829	692
which	1829	693
in	1829	694
the	1829	695
present	1829	696
state	1829	697
of	1829	698
our	1829	699
intelligence	1829	700
and	1829	701
population	1829	702
must	1829	703
render	1829	704
us	1829	705
invincible	1829	706
as	1829	707
long	1829	708
as	1829	709
our	1829	710
government	1829	711
is	1829	712
administered	1829	713
for	1829	714
the	1829	715
good	1829	716
of	1829	717
the	1829	718
people	1829	719
and	1829	720
is	1829	721
regulated	1829	722
by	1829	723
their	1829	724
will	1829	725
as	1829	726
long	1829	727
as	1829	728
it	1829	729
secures	1829	730
to	1829	731
us	1829	732
the	1829	733
rights	1829	734
of	1829	735
person	1829	736
and	1829	737
of	1829	738
property	1829	739
liberty	1829	740
of	1829	741
conscience	1829	742
and	1829	743
of	1829	744
the	1829	745
press	1829	746
it	1829	747
will	1829	748
be	1829	749
worth	1829	750
defending	1829	751
and	1829	752
so	1829	753
long	1829	754
as	1829	755
it	1829	756
is	1829	757
worth	1829	758
defending	1829	759
a	1829	760
patriotic	1829	761
militia	1829	762
will	1829	763
cover	1829	764
it	1829	765
with	1829	766
an	1829	767
impenetrable	1829	768
aegis	1829	769
partial	1829	770
injuries	1829	771
and	1829	772
occasional	1829	773
mortifications	1829	774
we	1829	775
may	1829	776
be	1829	777
subjected	1829	778
to	1829	779
but	1829	780
a	1829	781
million	1829	782
of	1829	783
armed	1829	784
freemen	1829	785
possessed	1829	786
of	1829	787
the	1829	788
means	1829	789
of	1829	790
war	1829	791
can	1829	792
never	1829	793
be	1829	794
conquered	1829	795
by	1829	796
a	1829	797
foreign	1829	798
foe	1829	799
to	1829	800
any	1829	801
just	1829	802
system	1829	803
therefore	1829	804
calculated	1829	805
to	1829	806
strengthen	1829	807
this	1829	808
natural	1829	809
safeguard	1829	810
of	1829	811
the	1829	812
country	1829	813
i	1829	814
shall	1829	815
cheerfully	1829	816
lend	1829	817
all	1829	818
the	1829	819
aid	1829	820
in	1829	821
my	1829	822
power	1829	823
it	1829	824
will	1829	825
be	1829	826
my	1829	827
sincere	1829	828
and	1829	829
constant	1829	830
desire	1829	831
to	1829	832
observe	1829	833
toward	1829	834
the	1829	835
indian	1829	836
tribes	1829	837
within	1829	838
our	1829	839
limits	1829	840
a	1829	841
just	1829	842
and	1829	843
liberal	1829	844
policy	1829	845
and	1829	846
to	1829	847
give	1829	848
that	1829	849
humane	1829	850
and	1829	851
considerate	1829	852
attention	1829	853
to	1829	854
their	1829	855
rights	1829	856
and	1829	857
their	1829	858
wants	1829	859
which	1829	860
is	1829	861
consistent	1829	862
with	1829	863
the	1829	864
habits	1829	865
of	1829	866
our	1829	867
government	1829	868
and	1829	869
the	1829	870
feelings	1829	871
of	1829	872
our	1829	873
people	1829	874
the	1829	875
recent	1829	876
demonstration	1829	877
of	1829	878
public	1829	879
sentiment	1829	880
inscribes	1829	881
on	1829	882
the	1829	883
list	1829	884
of	1829	885
executive	1829	886
duties	1829	887
in	1829	888
characters	1829	889
too	1829	890
legible	1829	891
to	1829	892
be	1829	893
overlooked	1829	894
the	1829	895
task	1829	896
of	1829	897
reform	1829	898
which	1829	899
will	1829	900
require	1829	901
particularly	1829	902
the	1829	903
correction	1829	904
of	1829	905
those	1829	906
abuses	1829	907
that	1829	908
have	1829	909
brought	1829	910
the	1829	911
patronage	1829	912
of	1829	913
the	1829	914
federal	1829	915
government	1829	916
into	1829	917
conflict	1829	918
with	1829	919
the	1829	920
freedom	1829	921
of	1829	922
elections	1829	923
and	1829	924
the	1829	925
counteraction	1829	926
of	1829	927
those	1829	928
causes	1829	929
which	1829	930
have	1829	931
disturbed	1829	932
the	1829	933
rightful	1829	934
course	1829	935
of	1829	936
appointment	1829	937
and	1829	938
have	1829	939
placed	1829	940
or	1829	941
continued	1829	942
power	1829	943
in	1829	944
unfaithful	1829	945
or	1829	946
incompetent	1829	947
hands	1829	948
in	1829	949
the	1829	950
performance	1829	951
of	1829	952
a	1829	953
task	1829	954
thus	1829	955
generally	1829	956
delineated	1829	957
i	1829	958
shall	1829	959
endeavor	1829	960
to	1829	961
select	1829	962
men	1829	963
whose	1829	964
diligence	1829	965
and	1829	966
talents	1829	967
will	1829	968
insure	1829	969
in	1829	970
their	1829	971
respective	1829	972
stations	1829	973
able	1829	974
and	1829	975
faithful	1829	976
cooperation	1829	977
depending	1829	978
for	1829	979
the	1829	980
advancement	1829	981
of	1829	982
the	1829	983
public	1829	984
service	1829	985
more	1829	986
on	1829	987
the	1829	988
integrity	1829	989
and	1829	990
zeal	1829	991
of	1829	992
the	1829	993
public	1829	994
officers	1829	995
than	1829	996
on	1829	997
their	1829	998
numbers	1829	999
a	1829	1000
diffidence	1829	1001
perhaps	1829	1002
too	1829	1003
just	1829	1004
in	1829	1005
my	1829	1006
own	1829	1007
qualifications	1829	1008
will	1829	1009
teach	1829	1010
me	1829	1011
to	1829	1012
look	1829	1013
with	1829	1014
reverence	1829	1015
to	1829	1016
the	1829	1017
examples	1829	1018
of	1829	1019
public	1829	1020
virtue	1829	1021
left	1829	1022
by	1829	1023
my	1829	1024
illustrious	1829	1025
predecessors	1829	1026
and	1829	1027
with	1829	1028
veneration	1829	1029
to	1829	1030
the	1829	1031
lights	1829	1032
that	1829	1033
flow	1829	1034
from	1829	1035
the	1829	1036
mind	1829	1037
that	1829	1038
founded	1829	1039
and	1829	1040
the	1829	1041
mind	1829	1042
that	1829	1043
reformed	1829	1044
our	1829	1045
system	1829	1046
the	1829	1047
same	1829	1048
diffidence	1829	1049
induces	1829	1050
me	1829	1051
to	1829	1052
hope	1829	1053
for	1829	1054
instruction	1829	1055
and	1829	1056
aid	1829	1057
from	1829	1058
the	1829	1059
coordinate	1829	1060
branches	1829	1061
of	1829	1062
the	1829	1063
government	1829	1064
and	1829	1065
for	1829	1066
the	1829	1067
indulgence	1829	1068
and	1829	1069
support	1829	1070
of	1829	1071
my	1829	1072
fellow	1829	1073
citizens	1829	1074
generally	1829	1075
and	1829	1076
a	1829	1077
firm	1829	1078
reliance	1829	1079
on	1829	1080
the	1829	1081
goodness	1829	1082
of	1829	1083
that	1829	1084
power	1829	1085
whose	1829	1086
providence	1829	1087
mercifully	1829	1088
protected	1829	1089
our	1829	1090
national	1829	1091
infancy	1829	1092
and	1829	1093
has	1829	1094
since	1829	1095
upheld	1829	1096
our	1829	1097
liberties	1829	1098
in	1829	1099
various	1829	1100
vicissitudes	1829	1101
encourages	1829	1102
me	1829	1103
to	1829	1104
offer	1829	1105
up	1829	1106
my	1829	1107
ardent	1829	1108
supplications	1829	1109
that	1829	1110
he	1829	1111
will	1829	1112
continue	1829	1113
to	1829	1114
make	1829	1115
our	1829	1116
beloved	1829	1117
country	1829	1118
the	1829	1119
object	1829	1120
of	1829	1121
his	1829	1122
divine	1829	1123
care	1829	1124
and	1829	1125
gracious	1829	1126
benediction	1829	1127
the	1833	0
will	1833	1
of	1833	2
the	1833	3
american	1833	4
people	1833	5
expressed	1833	6
through	1833	7
their	1833	8
unsolicited	1833	9
suffrages	1833	10
calls	1833	11
me	1833	12
before	1833	13
you	1833	14
to	1833	15
pass	1833	16
through	1833	17
the	1833	18
solemnities	1833	19
preparatory	1833	20
to	1833	21
taking	1833	22
upon	1833	23
myself	1833	24
the	1833	25
duties	1833	26
of	1833	27
president	1833	28
of	1833	29
the	1833	30
united	1833	31
states	1833	32
for	1833	33
another	1833	34
term	1833	35
for	1833	36
their	1833	37
approbation	1833	38
of	1833	39
my	1833	40
public	1833	41
conduct	1833	42
through	1833	43
a	1833	44
period	1833	45
which	1833	46
has	1833	47
not	1833	48
been	1833	49
without	1833	50
its	1833	51
difficulties	1833	52
and	1833	53
for	1833	54
this	1833	55
renewed	1833	56
expression	1833	57
of	1833	58
their	1833	59
confidence	1833	60
in	1833	61
my	1833	62
good	1833	63
intentions	1833	64
i	1833	65
am	1833	66
at	1833	67
a	1833	68
loss	1833	69
for	1833	70
terms	1833	71
adequate	1833	72
to	1833	73
the	1833	74
expression	1833	75
of	1833	76
my	1833	77
gratitude	1833	78
it	1833	79
shall	1833	80
be	1833	81
displayed	1833	82
to	1833	83
the	1833	84
extent	1833	85
of	1833	86
my	1833	87
humble	1833	88
abilities	1833	89
in	1833	90
continued	1833	91
efforts	1833	92
so	1833	93
to	1833	94
administer	1833	95
the	1833	96
government	1833	97
as	1833	98
to	1833	99
preserve	1833	100
their	1833	101
liberty	1833	102
and	1833	103
promote	1833	104
their	1833	105
happiness	1833	106
so	1833	107
many	1833	108
events	1833	109
have	1833	110
occurred	1833	111
within	1833	112
the	1833	113
last	1833	114
four	1833	115
years	1833	116
which	1833	117
have	1833	118
necessarily	1833	119
called	1833	120
forth	1833	121
sometimes	1833	122
under	1833	123
circumstances	1833	124
the	1833	125
most	1833	126
delicate	1833	127
and	1833	128
painful	1833	129
my	1833	130
views	1833	131
of	1833	132
the	1833	133
principles	1833	134
and	1833	135
policy	1833	136
which	1833	137
ought	1833	138
to	1833	139
be	1833	140
pursued	1833	141
by	1833	142
the	1833	143
general	1833	144
government	1833	145
that	1833	146
i	1833	147
need	1833	148
on	1833	149
this	1833	150
occasion	1833	151
but	1833	152
allude	1833	153
to	1833	154
a	1833	155
few	1833	156
leading	1833	157
considerations	1833	158
connected	1833	159
with	1833	160
some	1833	161
of	1833	162
them	1833	163
the	1833	164
foreign	1833	165
policy	1833	166
adopted	1833	167
by	1833	168
our	1833	169
government	1833	170
soon	1833	171
after	1833	172
the	1833	173
formation	1833	174
of	1833	175
our	1833	176
present	1833	177
constitution	1833	178
and	1833	179
very	1833	180
generally	1833	181
pursued	1833	182
by	1833	183
successive	1833	184
administrations	1833	185
has	1833	186
been	1833	187
crowned	1833	188
with	1833	189
almost	1833	190
complete	1833	191
success	1833	192
and	1833	193
has	1833	194
elevated	1833	195
our	1833	196
character	1833	197
among	1833	198
the	1833	199
nations	1833	200
of	1833	201
the	1833	202
earth	1833	203
to	1833	204
do	1833	205
justice	1833	206
to	1833	207
all	1833	208
and	1833	209
to	1833	210
submit	1833	211
to	1833	212
wrong	1833	213
from	1833	214
none	1833	215
has	1833	216
been	1833	217
during	1833	218
my	1833	219
administration	1833	220
its	1833	221
governing	1833	222
maxim	1833	223
and	1833	224
so	1833	225
happy	1833	226
have	1833	227
been	1833	228
its	1833	229
results	1833	230
that	1833	231
we	1833	232
are	1833	233
not	1833	234
only	1833	235
at	1833	236
peace	1833	237
with	1833	238
all	1833	239
the	1833	240
world	1833	241
but	1833	242
have	1833	243
few	1833	244
causes	1833	245
of	1833	246
controversy	1833	247
and	1833	248
those	1833	249
of	1833	250
minor	1833	251
importance	1833	252
remaining	1833	253
unadjusted	1833	254
in	1833	255
the	1833	256
domestic	1833	257
policy	1833	258
of	1833	259
this	1833	260
government	1833	261
there	1833	262
are	1833	263
two	1833	264
objects	1833	265
which	1833	266
especially	1833	267
deserve	1833	268
the	1833	269
attention	1833	270
of	1833	271
the	1833	272
people	1833	273
and	1833	274
their	1833	275
representatives	1833	276
and	1833	277
which	1833	278
have	1833	279
been	1833	280
and	1833	281
will	1833	282
continue	1833	283
to	1833	284
be	1833	285
the	1833	286
subjects	1833	287
of	1833	288
my	1833	289
increasing	1833	290
solicitude	1833	291
they	1833	292
are	1833	293
the	1833	294
preservation	1833	295
of	1833	296
the	1833	297
rights	1833	298
of	1833	299
the	1833	300
several	1833	301
states	1833	302
and	1833	303
the	1833	304
integrity	1833	305
of	1833	306
the	1833	307
union	1833	308
these	1833	309
great	1833	310
objects	1833	311
are	1833	312
necessarily	1833	313
connected	1833	314
and	1833	315
can	1833	316
only	1833	317
be	1833	318
attained	1833	319
by	1833	320
an	1833	321
enlightened	1833	322
exercise	1833	323
of	1833	324
the	1833	325
powers	1833	326
of	1833	327
each	1833	328
within	1833	329
its	1833	330
appropriate	1833	331
sphere	1833	332
in	1833	333
conformity	1833	334
with	1833	335
the	1833	336
public	1833	337
will	1833	338
constitutionally	1833	339
expressed	1833	340
to	1833	341
this	1833	342
end	1833	343
it	1833	344
becomes	1833	345
the	1833	346
duty	1833	347
of	1833	348
all	1833	349
to	1833	350
yield	1833	351
a	1833	352
ready	1833	353
and	1833	354
patriotic	1833	355
submission	1833	356
to	1833	357
the	1833	358
laws	1833	359
constitutionally	1833	360
enacted	1833	361
and	1833	362
thereby	1833	363
promote	1833	364
and	1833	365
strengthen	1833	366
a	1833	367
proper	1833	368
confidence	1833	369
in	1833	370
those	1833	371
institutions	1833	372
of	1833	373
the	1833	374
several	1833	375
states	1833	376
and	1833	377
of	1833	378
the	1833	379
united	1833	380
states	1833	381
which	1833	382
the	1833	383
people	1833	384
themselves	1833	385
have	1833	386
ordained	1833	387
for	1833	388
their	1833	389
own	1833	390
government	1833	391
my	1833	392
experience	1833	393
in	1833	394
public	1833	395
concerns	1833	396
and	1833	397
the	1833	398
observation	1833	399
of	1833	400
a	1833	401
life	1833	402
somewhat	1833	403
advanced	1833	404
confirm	1833	405
the	1833	406
opinions	1833	407
long	1833	408
since	1833	409
imbibed	1833	410
by	1833	411
me	1833	412
that	1833	413
the	1833	414
destruction	1833	415
of	1833	416
our	1833	417
state	1833	418
governments	1833	419
or	1833	420
the	1833	421
annihilation	1833	422
of	1833	423
their	1833	424
control	1833	425
over	1833	426
the	1833	427
local	1833	428
concerns	1833	429
of	1833	430
the	1833	431
people	1833	432
would	1833	433
lead	1833	434
directly	1833	435
to	1833	436
revolution	1833	437
and	1833	438
anarchy	1833	439
and	1833	440
finally	1833	441
to	1833	442
despotism	1833	443
and	1833	444
military	1833	445
domination	1833	446
in	1833	447
proportion	1833	448
therefore	1833	449
as	1833	450
the	1833	451
general	1833	452
government	1833	453
encroaches	1833	454
upon	1833	455
the	1833	456
rights	1833	457
of	1833	458
the	1833	459
states	1833	460
in	1833	461
the	1833	462
same	1833	463
proportion	1833	464
does	1833	465
it	1833	466
impair	1833	467
its	1833	468
own	1833	469
power	1833	470
and	1833	471
detract	1833	472
from	1833	473
its	1833	474
ability	1833	475
to	1833	476
fulfill	1833	477
the	1833	478
purposes	1833	479
of	1833	480
its	1833	481
creation	1833	482
solemnly	1833	483
impressed	1833	484
with	1833	485
these	1833	486
considerations	1833	487
my	1833	488
countrymen	1833	489
will	1833	490
ever	1833	491
find	1833	492
me	1833	493
ready	1833	494
to	1833	495
exercise	1833	496
my	1833	497
constitutional	1833	498
powers	1833	499
in	1833	500
arresting	1833	501
measures	1833	502
which	1833	503
may	1833	504
directly	1833	505
or	1833	506
indirectly	1833	507
encroach	1833	508
upon	1833	509
the	1833	510
rights	1833	511
of	1833	512
the	1833	513
states	1833	514
or	1833	515
tend	1833	516
to	1833	517
consolidate	1833	518
all	1833	519
political	1833	520
power	1833	521
in	1833	522
the	1833	523
general	1833	524
government	1833	525
but	1833	526
of	1833	527
equal	1833	528
and	1833	529
indeed	1833	530
of	1833	531
incalculable	1833	532
importance	1833	533
is	1833	534
the	1833	535
union	1833	536
of	1833	537
these	1833	538
states	1833	539
and	1833	540
the	1833	541
sacred	1833	542
duty	1833	543
of	1833	544
all	1833	545
to	1833	546
contribute	1833	547
to	1833	548
its	1833	549
preservation	1833	550
by	1833	551
a	1833	552
liberal	1833	553
support	1833	554
of	1833	555
the	1833	556
general	1833	557
government	1833	558
in	1833	559
the	1833	560
exercise	1833	561
of	1833	562
its	1833	563
just	1833	564
powers	1833	565
you	1833	566
have	1833	567
been	1833	568
wisely	1833	569
admonished	1833	570
to	1833	571
accustom	1833	572
yourselves	1833	573
to	1833	574
think	1833	575
and	1833	576
speak	1833	577
of	1833	578
the	1833	579
union	1833	580
as	1833	581
of	1833	582
the	1833	583
palladium	1833	584
of	1833	585
your	1833	586
political	1833	587
safety	1833	588
and	1833	589
prosperity	1833	590
watching	1833	591
for	1833	592
its	1833	593
preservation	1833	594
with	1833	595
jealous	1833	596
anxiety	1833	597
discountenancing	1833	598
whatever	1833	599
may	1833	600
suggest	1833	601
even	1833	602
a	1833	603
suspicion	1833	604
that	1833	605
it	1833	606
can	1833	607
in	1833	608
any	1833	609
event	1833	610
be	1833	611
abandoned	1833	612
and	1833	613
indignantly	1833	614
frowning	1833	615
upon	1833	616
the	1833	617
first	1833	618
dawning	1833	619
of	1833	620
any	1833	621
attempt	1833	622
to	1833	623
alienate	1833	624
any	1833	625
portion	1833	626
of	1833	627
our	1833	628
country	1833	629
from	1833	630
the	1833	631
rest	1833	632
or	1833	633
to	1833	634
enfeeble	1833	635
the	1833	636
sacred	1833	637
ties	1833	638
which	1833	639
now	1833	640
link	1833	641
together	1833	642
the	1833	643
various	1833	644
parts	1833	645
without	1833	646
union	1833	647
our	1833	648
independence	1833	649
and	1833	650
liberty	1833	651
would	1833	652
never	1833	653
have	1833	654
been	1833	655
achieved	1833	656
without	1833	657
union	1833	658
they	1833	659
never	1833	660
can	1833	661
be	1833	662
maintained	1833	663
divided	1833	664
into	1833	665
twenty	1833	666
four	1833	667
or	1833	668
even	1833	669
a	1833	670
smaller	1833	671
number	1833	672
of	1833	673
separate	1833	674
communities	1833	675
we	1833	676
shall	1833	677
see	1833	678
our	1833	679
internal	1833	680
trade	1833	681
burdened	1833	682
with	1833	683
numberless	1833	684
restraints	1833	685
and	1833	686
exactions	1833	687
communication	1833	688
